"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color"
"277116072",,"5311","Guaratingueta (Terminal Rodoviario de Guaratingueta) / Pindamonhangaba (Terminal Rodoviario de Pindamonhangaba)",,"3",,,
"278216228",,"5320","Canas (Centro) / Lorena (Terminal Rodoviario de Lorena)",,"3",,,
"278906069",,"5304","Piquete (Terminal Rodoviario de Piquete) / Lorena (Terminal Rodoviario de Lorena)",,"3",,,
"279406201",,"5310","Cachoeira Paulista (Terminal Rodoviario de Cachoeira Paulista ) / Cruzeiro (Terminal Rodoviario de Cruzeiro)",,"3",,,
"279456067",,"5302","Roseira (Terminal Rodoviario de Roseira) / Guaratingueta (Terminal Rodoviario de Guaratingueta)",,"3",,,
"284006110",,"5315","Guaratingueta (Terminal Rodoviario de Guaratingueta) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
"284096030",,"5305","Lorena (Terminal Rodoviario de Lorena) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"285216079",,"5313","Cachoeira Paulista (Terminal Rodoviario de Cachoeira Paulista) / Lorena (Terminal Rodoviario de Lorena)",,"3",,,
"285656012",,"5314","Guaratingueta (Terminal Rodoviario de Guaratingueta) / Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"3",,,
"286296059",,"5318","Potim (Loteamento dos Vieiras) / Guaratingueta (Terminal Rodoviario de Guaratingueta)",,"3",,,
"287076369",,"5403","Areias (Centro) / Cruzeiro (Terminal Rodoviario de Cruzeiro)",,"3",,,
"287106060",,"5104","Igarata (Terminal Rodoviario de Igarata) / Jacarei (Terminal Rodoviario de Jacarei)",,"3",,,
"288776052",,"5404","Queluz (Terminal Rodoviario de Queluz) / Cruzeiro (Terminal Rodoviario de Cruzeiro)",,"3",,,
"307806019",,"085VP1","Santana de Parnaiba (Parque Santana) / ",,"3",,,
"318756250",,"809","Pirapora do Bom Jesus (Jardim Bom Jesus) / Barueri (Aldeia da Serra)",,"3",,,
"325436179",,"360","Barueri (Parque Viana) / Barueri (Alphaville 1)",,"3",,,
"333386196",,"5509","Natividade da Serra (Bairro Alto) / Caraguatatuba (Terminal Rodoviario de Caraguatatuba)",,"3",,,
"339966028",,"5405","Lavrinhas (Capela do Jacu) / Cruzeiro (Terminal Rodoviario de Cruzeiro)",,"3",,,
"356986049",,"413","Embu das Artes (Jardim Santo Eduardo) / Sao Paulo (Terminal Rodoviario Tiete)",,"3",,,
"383436101",,"624DV1","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) Santa Barbara D Oeste (Jardim Europa)",,"3",,,
"384516108",,"624","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) Santa Barbara D Oeste (Jardim Europa)",,"3",,,
"4543772996403200",,"6308","Votorantim (Centro) / Sorocaba (Centro)",,"3",,,
"4620983534354432",,"587BI1","Taboao da Serra (Condominio Joao Candido) / Sao Paulo (Metro Campo Limpo)",,"3",,,
"4623332335681536",,"908","Sao Vicente (Parque Bitaru) / Santos (Ponta da Praia)",,"3",,,
"4635574036332544",,"6202","Porto Feliz ( Centro) / Sorocaba (Centro)",,"3",,,
"4640617226567680",,"6225","Itu (Road Shopping) / Itu (Terminal Cidade Nova)",,"3",,,
"4664706188181504",,"6321","Aracoiaba da Serra (Aracoiabinha) / Sorocaba (Centro)",,"3",,,
"4686947913826304",,"830","Guarulhos (Aeroporto Internacional de Sao Paulo) / Sao Paulo (Vila Mariana)",,"3",,,
"4719314475417600",,"6338","Piedade (Centro) / Sorocaba (Centro)",,"3",,,
"4730897375690752",,"901BI1","Sao Vicente (Esplanada dos Barreiros) / Santos (Centro)",,"3",,,
"4830423145250816",,"470","Santo Andre (Terminal Metropolitano Santo Andre Leste) Sao Paulo (Aeroporto de Congonhas)",,"3",,,
"4830598618415104",,"921VP1","Santos (Terminal Rodoviario de Santos)",,"3",,,
"4830689186021376",,"032DV1","Itapecerica da Serra (Parque Paraiso) / Sao Paulo (Pinheiros)",,"3",,,
"4846921394159616",,"492BI1","Osasco (Recanto das Rosas) / Sao Paulo (Metro Butanta)",,"3",,,
"4847634437636096",,"816","Aruja (Centro) / Sao Paulo (Metro Armenia)",,"3",,,
"4851177294397440",,"800","Mogi das Cruzes (Terminal Rodoviario Geraldo Scavone) / Guarulhos (Aeroporto Internacional de Sao Paulo)",,"3",,,
"4856543071174656",,"566","Mairipora (Terminal Rodoviario Siguemi Aiacyda) / Sao Paulo (Terminal Rodoviario Tiete)",,"3",,,
"4865303545380864",,"952","Sao Vicente (Nautica III) / Santos (Ponta da Praia)",,"3",,,
"4891303379730432",,"912DV1","Praia Grande (Term.Rod. e Urbano Tatico Francisco Gomes da Silva) / ",,"3",,,
"4905142752378880",,"6323","Ipero (Centro) / Tatui (Centro)",,"3",,,
"4917621716942848",,"6213","Porto Feliz (Centro) / Tatui (Centro)",,"3",,,
"4920760828428288",,"6106","Tiete (Centro) / Cerquilho (Jardim Nova Cerquilho)",,"3",,,
"4934414935261184",,"5218","Sao Bento do Sapucai (Centro) / Pindamonhangaba (Terminal Rodoviario de Pindamonhangaba)",,"3",,,
"4935073694220288",,"636EX1","Nova Odessa (Estacao Rodoviaria Dona Catharina Fernandez Welsh) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"4940049489854464",,"420","Osasco (Vila Yara) / Cotia (Terminal Metropolitano de Cotia)",,"3",,,
"4988992210599936",,"5116VP2","Jacarei (Jardim Santa Maria)",,"3",,,
"5006000002433024",,"6211","Ibiuna (Terminal Rodoviario Antonio Falci) / Sorocaba (Terminal Rodoviario de Sorocaba)",,"3",,,
"5009825150795776",,"5114VP2","Jacarei (Jardim Santa Maria)",,"3",,,
"5027417633849344",,"6308DV1","Votorantim (Centro) / ",,"3",,,
"5030795941249024",,"260","Barueri (Alphaville) / Cotia (Km 30 Rodovia Raposo Tavares)",,"3",,,
"5037856916242432",,"272","Embu das Artes (Terminal Casa Branca) Sao Paulo (Metro Butanta)",,"3",,,
"5052864063078400",,"6104","Capela do Alto (Jardim Nova Capela) / Ipero (Centro)",,"3",,,
"5065020692758528",,"245BI1","Taboao da Serra (Jardim Saint Moritz) / Sao Paulo (Metro Campo Limpo)",,"3",,,
"5085211454078976",,"6206","Salto (Centro) / Itu (Centro)",,"3",,,
"5085807598895104",,"6222BI2","Porto Feliz (Vila Popular) / Itu (Centro)",,"3",,,
"5091980776570880",,"6305","Votorantim (Centro) / Sorocaba (Centro)",,"3",,,
"5120700768845824",,"6334","Sao Miguel Arcanjo (Terminal Rodoviario Bento Franca) / Sorocaba (Terminal Rodoviario de Sorocaba)",,"3",,,
"5124615681867776",,"6335","Aracoiaba da Serra (Cercado) / Sorocaba (Centro)",,"3",,,
"5138841095897088",,"5205","Taubate (Terminal Rodoviario Velho de Taubate)",,"3",,,
"5143357996400640",,"6207","Salto (Centro) / Itu (Centro)",,"3",,,
"5156195716038656",,"307","Carapicuiba (Terminal Rodoferroviario de Carapicuiba) Cotia (Km 24 - Rodovia Raposo Tavares)",,"3",,,
"5162203101790208",,"6204","Porto Feliz (Vila Marteli) / Sorocaba (Centro)",,"3",,,
"5174023854489600",,"436","Francisco Morato (Terminal Leste) / Franco da Rocha (Centro)",,"3",,,
"5186403685367808",,"6224VP1","Mairinque (Centro) / Sorocaba (Centro)",,"3",,,
"5214015196495872",,"932DV1","Sao Vicente (Parque da Bandeiras Gleba II) / ",,"3",,,
"5223887757639680",,"011PR1","Guarulhos (Parque Continental III) / Sao Paulo (Metro Armenia)",,"3",,,
"5236698276691968",,"686BI1","Vinhedo (Capela) / ",,"3",,,
"5239781656363008",,"6207VP1","Itu (Centro)",,"3",,,
"5295262173233152",,"6327","Ipero (Vila do Deposito) / Boituva (Centro)",,"3",,,
"5303436310740992",,"5117","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan) / Cacapava (Terminal Rodoviario de Cacapava)",,"3",,,
"5309243308376064",,"5407VP1","Lorena (Terminal Rodoviario de Lorena) / Cachoeira Paulista (Terminal Rodoviario de Cachoeira Paulista)",,"3",,,
"5322610088083456",,"6108","Tatui (Centro) / Sorocaba (Centro)",,"3",,,
"5332159987712000",,"269","Poa (Terminal Rodoviario Pedro Fava - Cidade Kemel) Sao Paulo (Metro Corinthians-Itaquera)",,"3",,,
"5346783449841664",,"824","Pirapora do Bom Jesus (Jardim Bom Jesus) / Barueri (Centro)",,"3",,,
"5346860521488384",,"133BI1","Itapevi (Vila Gioia) / Osasco (Vila Yara)",,"3",,,
"5365107082395648",,"6109","Cesario Lange (Haras do Sul) / Tiete (Centro)",,"3",,,
"5368227015426048",,"827","Santana de Parnaiba (Centro) / Sao Paulo (Metro Paraiso)",,"3",,,
"5389955685679104",,"814","Barueri (Vale do Sol) / Santana de Parnaiba (Residencial Burle Marx)",,"3",,,
"5390931372277760",,"5203","Taubate (Terminal Rodoviario Velho de Taubate) Tremembe (Terminal Rodoviario de Tremembe)",,"3",,,
"5396155822768128",,"550","Pirapora do Bom Jesus (Jardim Bom Jesus) / Barueri (Alphaville 3 / Bradesco)",,"3",,,
"5405220471570432",,"100BI1","Sao Paulo (Penha)",,"3",,,
"5418085454708736",,"6315","Salto de Pirapora (Campo Largo) / Sorocaba (Centro)",,"3",,,
"5434711179788288",,"6222BI1","Porto Feliz (Jardim Vante) / Itu (Centro)",,"3",,,
"5451013864816640",,"647","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Nova Odessa (Jardim das Palmeiras)",,"3",,,
"5470225177509888",,"901","Sao Vicente (Vila Margarida) / Santos (Centro)",,"3",,,
"5473598849155072",,"698","Hortolandia (Terminal Metropolitano Hortolandia) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"5473623626481664",,"6333","Sao Miguel Arcanjo (Terminal Rodoviario Bento Franca) / Sorocaba (Terminal Rodoviario de Sorocaba)",,"3",,,
"5476244110180352",,"6316","Salto de Pirapora (Campo Largo) / Sorocaba (Centro)",,"3",,,
"5481069045612544",,"900","Sao Vicente (Joquei Club) / Santos (Centro)",,"3",,,
"5489279146131456",,"6107","Tiete (Centro) / ",,"3",,,
"5499682569322496",,"640EX1","Americana (Terminal Rodoviario Francisco Luiz Bendilatti) / Sumare (Jardim Residencial Bordon)",,"3",,,
"5504353319518208",,"6319","Salto de Pirapora (Campo Largo) / Sorocaba (Centro)",,"3",,,
"5507010229436416",,"496VP1","Sao Paulo (Rodovia Raposo Tavares - Km 17,8) / Barueri (Alphaville 3 / Bradesco)",,"3",,,
"5554896497541120",,"591DV1","Guarulhos (Jardim Paraiso) / ",,"3",,,
"5563722065248256",,"6326","Ipero (Presidio Odon Ramos Maranhao) / Sorocaba (Centro)",,"3",,,
"5564567941808128",,"699BI1","Hortolandia (Parque dos Pinheiros) / Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"3",,,
"5603247494529024",,"5114","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan) Jacarei (Terminal Rodoviario de Jacarei)",,"3",,,
"5665119871959040",,"6336","SALTO DE PIRAPORA (CAMPO LARGO) - RUA OTAVIO MOREIRA FARRAPO/ RUA JUVENIO M. FARRAPO / Sorocaba (Centro)",,"3",,,
"5677001564487680",,"828","Jandira (Jardim Nossa Senhora de Fatima) / Santana de Parnaiba (Portal do Condominio Valville)",,"3",,,
"5690303878266880",,"6215","Mairinque (Jardim Cruzeiro) / Sao Roque (Terminal Intermunicipal Alcides de Souza)",,"3",,,
"5695729828102144",,"6303","Piedade (Centro) / Sorocaba (Centro)",,"3",,,
"5703778301116416",,"953","Sao Vicente (Terminal Barreiros) / Santos (Terminal Porto)",,"3",,,
"5704663483678720",,"6305DV1","Votorantim (Centro) / ",,"3",,,
"5707276300058624",,"5116","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan) Jacarei (Terminal Rodoviario de Jacarei)",,"3",,,
"5730746971062272",,"461","Aruja (Terminal Rodoviario de Aruja) Guarulhos (Nova Bonsucesso)",,"3",,,
"5736706747924480",,"6329","Piedade (Terminal Rodoviario de Piedade) / Sorocaba (Terminal Rodoviario de Sorocaba)",,"3",,,
"5746227932299264",,"6312","Votorantim (Centro) Sorocaba (Centro)",,"3",,,
"5787157483225088",,"244BI1","Osasco (Vila Yara) / Cotia (Rodovia Raposo Taravres Sp-270 - Km 21)",,"3",,,
"5806497871953920",,"496BI1","Sao Paulo (Rio Pequeno) / Barueri (Alphaville 3 / Bradesco)",,"3",,,
"5812278466445312",,"6222","Porto Feliz (Centro) / Itu (Centro)",,"3",,,
"5824479193464832",,"6224","Sao Roque (Centro) / Sorocaba (Centro)",,"3",,,
"5845829643665408",,"6330PR1","Ipero (G. Oetterer - Industria de Artefatos) / Sorocaba (Centro)",,"3",,,
"5847635729842176",,"939DV1","Sao Vicente (Parque Continental) / ",,"3",,,
"5847852583747584",,"377","Poa (Jardim Nova Poa) / Sao Paulo (Parque Artur Alvim)",,"3",,,
"5862831922872320",,"6302","Tapirai (Centro) / Piedade (Centro)",,"3",,,
"5882409850765312",,"6218","Sao Roque (Terminal Intermunicipal Alcides de Souza) / Ibiuna (Terminal Rodoviario Antonio Falci)",,"3",,,
"5889862174769152",,"945DV1","Sao Vicente (Parque das Bandeiras) / ",,"3",,,
"5902898014978048",,"6322","Ipero (Jardim Vitorino) / Boituva (Centro)",,"3",,,
"5937045288255488",,"430","Franco da Rocha (Centro) / Francisco Morato (Centro)",,"3",,,
"5937275408220160",,"5304PR1","Piquete (Terminal Rodoviario de Piquete) / ",,"3",,,
"5939916182913024",,"214VP1","ITAQUAQUECETUBA (RANCHO GRANDE) / Sao Paulo (Terminal Rodoviario Tiete)",,"3",,,
"5967886396162048",,"954","Cubatao (Residencial Vale Verde) / Santos (Paqueta)",,"3",,,
"5986984778268672",,"035","Cotia (Mirante da Mata) Sao Paulo (Metro Butanta)",,"3",,,
"5990485215936512",,"6320DV1","Aracoiaba da Serra (Alcides Vieira) / Sorocaba (Centro)",,"3",,,
"6006265261326336",,"6320","Aracoiaba da Serra (Alcides Vieira) / Sorocaba (Centro)",,"3",,,
"6012610690678784",,"822","Mairipora (Terminal Rodoviario Siguemi Aiacyda) / Sao Paulo (Metro Parada Inglesa)",,"3",,,
"6028858836123648",,"6209","Itu (Centro) / Sorocaba (Centro)",,"3",,,
"6035996719448064",,"6318","Salto de Pirapora (Campo Largo) / Sorocaba (Centro)",,"3",,,
"6038975497371648",,"6220","Aluminio (Bairro Pedagio) / Sao Roque (Catarina Fashion Outlet)",,"3",,,
"6068494774042624",,"6226","Mairinque (Bairro Sao Jose) / Itu (Terminal Cidade Nova)",,"3",,,
"6082173007036416",,"907","Sao Vicente (Conjunto Tancredo Neves) / Santos (Centro)",,"3",,,
"6082846521556992",,"6301","Pilar do Sul (Bairro Campo Grande) / Piedade (Centro)",,"3",,,
"6104835361865728",,"810","Santa Isabel (Jardim Eldorado) / Aruja (Centro)",,"3",,,
"6106460633432064",,"6314","Salto de Pirapora (Bairro Campo Largo) / Sorocaba (Centro)",,"3",,,
"6106907228241920",,"749","Sumare (Terminal Rodoviario de Sumare) / AMERICANA (TERMINAL METROPOLITANO DE AMERICANA)",,"3",,,
"6113622901391360",,"6337","Salto de Pirapora (Centro) / Sarapui (Centro)",,"3",,,
"6122901376598016",,"904","Praia Grande (Terminal Rodoviario e Urbano Tude Bastos) / Santos (Centro)",,"3",,,
"6137042117591040",,"6307","Votorantim (Centro) / Sorocaba (Centro)",,"3",,,
"6137314974105600",,"139","Sao Paulo (Sao Miguel Paulista) / Guarulhos (Terminal Metropolitano Cecap)",,"3",,,
"6142435858317312",,"6306","Piedade (Centro) / Sorocaba (Centro)",,"3",,,
"6153290307862528",,"819","Osasco (Terminal Santa Maria) / Barueri (Alphaville 3 / Bradesco)",,"3",,,
"6156037729288192",,"825","Sao Paulo (Sao Miguel Paulista) Guarulhos (Centro)",,"3",,,
"6177954683158528",,"6214","Mairinque (Jardim Cruzeiro) / Sao Roque (Terminal Intermunicipal Alcides de Souza)",,"3",,,
"6187514728808448",,"5220","Taubate (Terminal Rodoviario Velho de Taubate) Tremembe (Terminal Rodoviario de Tremembe)",,"3",,,
"6205573489754112",,"6225DV1","Itu (Road Shopping) / Itu (Terminal Cidade Nova)",,"3",,,
"6243350336241664",,"5204BI1","Redencao da Serra (Centro) / Taubate (Terminal Rodoviario Novo de Taubate)",,"3",,,
"6247316366557184",,"6325","Ipero (Centro) / Sorocaba (Centro)",,"3",,,
"6251286211854336",,"344","Guarulhos (Parque Alvorada) Sao Paulo (Metro Penha)",,"3",,,
"6264000880050176",,"6208","Salto (Centro) / Sorocaba (Centro)",,"3",,,
"6280273418780672",,"824VP1","Pirapora do Bom Jesus (Parque Paiol) / Barueri (Centro)",,"3",,,
"6287620203347968",,"927","Praia Grande (Jardim Samambaia) Santos (Ponta da Praia)",,"3",,,
"6290673063165952",,"6224VP2","Aluminio (Centro) / Sorocaba (Centro)",,"3",,,
"6294610911690752",,"6310","Votorantim (Centro) / Sorocaba (Centro)",,"3",,,
"6302366735269888",,"911DV1","Praia Grande (Terminal Rodoviario e Urbano Tatico Francisco Gomes da Silva) / Cubatao (Usiminas)",,"3",,,
"6308462280835072",,"6216","Mairinque (Jardim Cruzeiro) / Sao Roque (Catarina Fashion Outlet)",,"3",,,
"6313516997804032",,"820","Santa Isabel (Monte Serrat) / Sao Paulo (Metro Armenia)",,"3",,,
"6360847014428672",,"6101","Boituva (Centro) / Sorocaba (Centro)",,"3",,,
"6376467488571392",,"6105","Sarapui (Centro) / Sorocaba (Centro)",,"3",,,
"6392152724602880",,"5114VP1","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan) / ",,"3",,,
"6404376353308672",,"902","Sao Vicente (Conjunto Tancredo Neves) / Santos (Centro)",,"3",,,
"6421162080075776",,"6330","Ipero (George Oetterer) / Sorocaba (Centro)",,"3",,,
"6435900126134272",,"6328","Ipero (Presidio Odon Ramos Maranhao) / Boituva (Centro)",,"3",,,
"6470748129460224",,"212BI1","Diadema (Vila Paulina) / Sao Paulo (Terminal Sacoma)",,"3",,,
"6481988884365312",,"6309","Votorantim (Jardim Fortaleza) / Sorocaba (Centro)",,"3",,,
"6486917937102848",,"6227","Itu (Terminal Cidade Nova)",,"3",,,
"6498671886860288",,"6219","Sao Roque (Terminal Intermunicipal Alcides de Souza) / Aluminio (Bairro Pedagio)",,"3",,,
"6501905033592832",,"6212","Ibiuna (Terminal Rodoviario Antonio Falci) / Piedade (Terminal Rodoviario de Piedade)",,"3",,,
"6508780804374528",,"6203","Porto Feliz (Vila Marteli) / Sorocaba (Centro)",,"3",,,
"6524058754351104",,"449","Carapicuiba (Parque Jandaia) / Santana de Parnaiba (Alphaville 10)",,"3",,,
"6531641424216064",,"6317","Sorocaba (Centro)",,"3",,,
"6534429200875520",,"6111","Sorocaba (Centro)",,"3",,,
"6540909999816704",,"244VP1","Cotia (Rodovia Raposo Tavares - Sp 270 - Km 21)",,"3",,,
"6547421237346304",,"407","Carapicuiba (Vila Dirce) / Santana de Parnaiba (Residencial Burle Marx)",,"3",,,
"6564099179937792",,"6223","Ibiuna (Terminal Rodoviario Antonio Falci) / Piedade (Terminal Rodoviario de Piedade)",,"3",,,
"6593517347667968",,"6110","Tatui (Centro) / Sorocaba (Centro)",,"3",,,
"6606711762976768",,"6201","Porto Feliz (Centro) / Sorocaba (Centro)",,"3",,,
"6607364266393600",,"427BI1","Guarulhos (Terminal Rodoviario Turistico Cidade de Guarulhos) / Sao Paulo (Paraiso)",,"3",,,
"6610674588057600",,"938","Cubatao (Vila Esperanca) / Sao Vicente (Itarare)",,"3",,,
"6662582703489024",,"6324","Ipero (Centro) / Sorocaba (Bairro Bom Jesus)",,"3",,,
"6672698827866112",,"6320BI1","Aracoiaba da Serra (Bairro Farias) / Sorocaba (Centro)",,"3",,,
"6685255769784320",,"6311","Votorantim (Vila Nova) / Sorocaba (Centro)",,"3",,,
"6685851330019328",,"915","Sao Vicente (Nautica III) / Santos (Canal 4)",,"3",,,
"6687302368886784",,"6307DV1","Votorantim (Centro) / Sorocaba (Centro)",,"3",,,
"6695616061374464",,"6313","Votorantim (Bairro Vossoroca) Sorocaba (Centro)",,"3",,,
"6696502375219200",,"821","Barueri (Shopping Tambore) / Cotia (Jardim Rosemary)",,"3",,,
"6720766759665664",,"6221","Sao Roque (Terminal Rodoviario de Sao Roque) / Ibiuna (Terminal Rodoviario Antonio Falci)",,"3",,,
"6731009090650112",,"376","Diadema (Terminal Metropolitano Diadema) / Sao Paulo (Brooklin)",,"3",,,
"6731285180710912",,"826","Poa (Terminal Rodoviario Pedro Fava - Cidade Kemel) / Guarulhos (Centro)",,"3",,,
"6742194304057344",,"5116VP1","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan) / ",,"3",,,
